Embalaje,Ancho,Largo,Alto,Procedencia,Manipulacion,Temperatura,Protocolo
1,80,52,9,30,1,2,1
2,23,80,100,40,2,2,2
1,30,60,25,10,1,1,1
2,77,66,76,20,2,1,2
2,82,45,77,40,2,2,2
2,44,26,23,40,2,2,2
1,54,71,93,10,1,1,1
2,49,33,82,40,2,2,2
1,18,78,7,10,1,1,1
2,89,100,87,40,2,2,2
2,38,65,23,20,2,1,2
2,93,84,70,40,2,2,2
1,44,71,98,30,1,2,1
2,100,26,75,20,2,1,2
2,46,72,82,40,2,2,2
2,34,76,85,40,2,2,2
1,75,5,48,30,1,2,1
1,60,36,28,10,1,1,1
2,32,45,30,20,2,1,2
2,58,71,14,20,2,1,2
1,91,19,69,30,1,2,1
1,80,77,46,10,1,1,1
2,50,26,17,40,2,2,2
1,74,54,64,10,1,1,1
2,81,26,40,40,2,2,2
1,55,87,14,10,1,1,1
1,79,13,57,30,1,2,1
2,99,57,92,20,2,1,2
1,18,20,81,30,1,2,1
2,39,16,83,20,2,1,2
1,26,97,73,30,1,2,1
1,15,66,28,10,1,1,1
2,54,65,47,20,2,1,2
2,13,86,87,20,2,1,2
1,10,51,10,30,1,2,1
2,60,49,19,40,2,2,2
2,43,40,99,40,2,2,2
2,78,36,74,40,2,2,2
2,74,23,62,40,2,2,2
1,43,41,64,10,1,1,1
2,23,21,16,40,2,2,2
1,85,63,41,10,1,1,1
1,57,5,13,10,1,1,1
2,70,83,84,40,2,2,2
1,30,35,51,10,1,1,1
1,15,17,24,30,1,2,1
2,40,71,55,20,2,1,2
1,35,72,48,10,1,1,1
2,28,79,51,20,2,1,2
2,55,11,94,40,2,2,2
2,85,70,99,20,2,1,2
1,42,46,59,10,1,1,1
2,56,38,92,40,2,2,2
1,60,48,33,10,1,1,1
2,5,20,50,20,2,1,2
2,71,9,61,40,2,2,2
2,69,79,6,20,2,1,2
1,93,57,93,30,1,2,1
1,6,31,78,30,1,2,1
2,95,33,64,20,2,1,2
1,90,12,11,10,1,1,1
2,70,25,11,20,2,1,2
1,60,68,50,10,1,1,1
2,80,44,81,40,2,2,2
1,62,28,63,10,1,1,1
2,81,39,68,20,2,1,2
2,28,88,63,40,2,2,2
1,34,54,19,10,1,1,1
1,98,57,92,30,1,2,1
1,93,65,76,30,1,2,1
2,79,88,55,20,2,1,2
2,5,73,36,20,2,1,2
1,47,19,17,30,1,2,1
2,9,84,11,20,2,1,2
2,31,51,63,40,2,2,2
1,57,5,87,30,1,2,1
1,79,51,81,30,1,2,1
1,56,64,96,30,1,2,1
1,13,30,70,30,1,2,1
1,40,20,12,10,1,1,1
1,55,10,72,30,1,2,1
2,5,87,17,20,2,1,2
2,64,56,74,40,2,2,2
1,40,92,56,10,1,1,1
1,28,89,91,30,1,2,1
2,22,28,52,40,2,2,2
2,18,97,86,40,2,2,2
2,19,96,13,40,2,2,2
2,100,99,86,20,2,1,2
2,31,19,58,40,2,2,2
2,63,32,49,40,2,2,2
2,70,71,55,40,2,2,2
2,36,52,10,40,2,2,2
2,48,13,13,20,2,1,2
2,88,41,36,40,2,2,2
1,23,49,13,30,1,2,1
2,26,95,26,20,2,1,2
1,97,19,14,30,1,2,1
1,34,41,68,30,1,2,1
2,17,71,68,40,2,2,2
2,96,72,42,40,2,2,2
2,54,49,61,40,2,2,2
1,16,70,15,30,1,2,1
2,58,45,75,40,2,2,2
2,70,49,26,20,2,1,2
2,75,97,36,20,2,1,2
2,87,12,36,40,2,2,2
1,10,26,90,30,1,2,1
1,50,50,86,30,1,2,1
2,63,32,58,40,2,2,2
2,22,33,38,20,2,1,2
1,82,96,53,30,1,2,1
1,8,83,8,30,1,2,1
1,98,52,68,10,1,1,1
1,40,28,38,30,1,2,1
2,71,38,91,40,2,2,2
2,84,97,23,20,2,1,2
2,55,89,9,40,2,2,2
1,58,86,25,30,1,2,1
1,27,50,83,10,1,1,1
1,86,69,88,30,1,2,1
1,5,14,83,10,1,1,1
1,10,24,31,30,1,2,1
2,62,59,43,20,2,1,2
2,84,74,93,40,2,2,2
2,54,8,20,20,2,1,2
1,63,97,49,30,1,2,1
2,52,31,24,20,2,1,2
1,55,79,31,30,1,2,1
2,83,50,56,20,2,1,2
2,81,11,39,20,2,1,2
1,37,30,50,10,1,1,1
2,73,57,25,40,2,2,2
2,95,99,56,20,2,1,2
2,11,25,49,20,2,1,2
1,34,28,21,10,1,1,1
2,79,74,31,20,2,1,2
2,25,93,64,20,2,1,2
2,62,12,54,40,2,2,2
1,71,8,35,10,1,1,1
1,27,42,82,30,1,2,1
2,76,41,28,20,2,1,2
2,51,84,31,40,2,2,2
1,80,55,83,10,1,1,1
2,25,59,60,40,2,2,2
2,75,60,54,40,2,2,2
2,34,79,46,40,2,2,2
2,90,47,85,40,2,2,2
1,89,7,44,30,1,2,1
2,49,70,23,20,2,1,2
1,72,12,96,30,1,2,1
2,8,66,10,20,2,1,2
2,26,35,76,40,2,2,2
2,67,7,22,40,2,2,2
2,31,96,83,20,2,1,2
2,54,59,64,40,2,2,2
1,71,46,44,10,1,1,1
1,99,56,64,30,1,2,1
2,9,28,60,20,2,1,2
2,31,33,22,20,2,1,2
2,52,21,94,20,2,1,2
1,71,17,30,30,1,2,1
1,65,55,91,30,1,2,1
2,51,46,96,40,2,2,2
1,70,12,85,30,1,2,1
2,15,50,71,40,2,2,2
2,66,68,9,40,2,2,2
2,11,30,61,20,2,1,2
2,60,32,36,20,2,1,2
2,63,52,5,20,2,1,2
2,90,21,96,40,2,2,2
1,65,83,14,10,1,1,1
1,30,37,28,30,1,2,1
1,96,51,38,30,1,2,1
1,15,36,8,30,1,2,1
2,89,11,60,40,2,2,2
2,26,72,75,20,2,1,2
1,55,22,6,10,1,1,1
2,67,50,41,40,2,2,2
2,15,90,5,20,2,1,2
1,21,46,17,10,1,1,1
2,76,91,65,20,2,1,2
1,99,94,37,10,1,1,1
1,19,68,19,30,1,2,1
2,92,21,79,20,2,1,2
1,55,7,30,10,1,1,1
2,92,56,7,20,2,1,2
1,85,11,54,10,1,1,1
1,46,74,18,10,1,1,1
1,10,74,63,30,1,2,1
2,100,24,52,20,2,1,2
1,68,85,71,30,1,2,1
2,71,39,64,20,2,1,2
2,34,5,10,40,2,2,2
2,21,31,31,20,2,1,2
2,46,25,70,20,2,1,2
1,75,25,23,10,1,1,1
1,30,25,84,30,1,2,1
1,45,78,65,10,1,1,1
1,88,37,74,30,1,2,1
1,80,43,6,30,1,2,1
2,94,22,19,20,2,1,2
1,84,51,31,10,1,1,1
1,54,91,66,10,1,1,1
1,38,52,54,30,1,2,1
1,45,56,72,30,1,2,1
2,27,87,66,40,2,2,2
1,67,24,41,30,1,2,1
1,36,59,76,30,1,2,1
1,96,85,44,30,1,2,1
1,81,47,66,30,1,2,1
1,18,47,34,30,1,2,1
1,40,48,71,10,1,1,1
1,20,56,15,30,1,2,1
2,64,53,88,40,2,2,2
1,8,26,10,30,1,2,1
1,57,77,10,10,1,1,1
2,85,81,72,20,2,1,2
1,21,47,98,10,1,1,1
1,44,38,72,30,1,2,1
1,62,20,97,10,1,1,1
2,9,92,84,20,2,1,2
1,15,31,45,10,1,1,1
2,95,62,65,40,2,2,2
2,37,64,9,40,2,2,2
1,17,100,64,30,1,2,1
2,37,67,68,20,2,1,2
1,10,95,65,10,1,1,1
2,94,89,39,20,2,1,2
2,7,59,43,40,2,2,2
1,13,47,51,30,1,2,1
2,86,12,83,40,2,2,2
2,73,75,71,20,2,1,2
2,8,55,25,40,2,2,2
1,20,85,41,30,1,2,1
2,91,76,49,40,2,2,2
2,18,46,80,20,2,1,2
2,67,12,70,40,2,2,2
1,86,98,83,10,1,1,1
2,67,34,98,40,2,2,2
1,39,64,100,30,1,2,1
2,67,25,63,20,2,1,2
1,92,48,32,10,1,1,1
1,54,68,36,10,1,1,1
2,7,66,65,40,2,2,2
1,40,95,34,30,1,2,1
1,59,77,72,10,1,1,1
1,16,36,63,10,1,1,1
2,24,12,46,20,2,1,2
1,46,52,75,30,1,2,1
1,69,63,86,30,1,2,1
1,46,43,28,30,1,2,1
1,19,55,83,10,1,1,1
2,94,83,30,40,2,2,2
1,26,86,46,30,1,2,1
2,71,53,10,40,2,2,2
1,37,69,81,10,1,1,1
1,37,22,63,10,1,1,1
1,64,73,71,30,1,2,1
1,16,76,25,10,1,1,1
1,98,25,78,30,1,2,1
2,7,33,66,40,2,2,2
1,17,62,99,30,1,2,1
1,78,10,14,10,1,1,1
2,15,98,42,40,2,2,2
2,13,11,45,40,2,2,2
1,65,66,91,30,1,2,1
1,36,7,95,10,1,1,1
1,77,30,24,30,1,2,1
1,40,38,21,10,1,1,1
1,17,56,65,10,1,1,1
2,6,15,27,40,2,2,2
1,99,78,25,10,1,1,1
1,70,93,58,10,1,1,1
2,16,57,23,40,2,2,2
1,31,26,57,10,1,1,1
1,36,74,71,10,1,1,1
2,9,83,40,20,2,1,2
2,23,88,82,20,2,1,2
1,65,92,17,30,1,2,1
1,5,91,41,30,1,2,1
1,39,74,6,30,1,2,1
2,45,95,14,40,2,2,2
1,31,10,96,10,1,1,1
2,86,38,21,20,2,1,2
2,10,90,83,20,2,1,2
2,93,86,29,20,2,1,2
2,16,32,71,40,2,2,2
1,22,83,10,30,1,2,1
2,43,6,10,40,2,2,2
1,30,78,54,30,1,2,1
2,80,34,23,20,2,1,2
2,65,30,56,20,2,1,2
2,51,57,35,20,2,1,2
1,14,59,35,10,1,1,1
2,75,8,78,20,2,1,2
2,37,9,73,40,2,2,2
2,11,19,17,40,2,2,2
1,76,35,18,30,1,2,1
1,57,84,100,10,1,1,1
2,66,22,20,40,2,2,2
2,62,19,98,40,2,2,2
2,81,83,22,40,2,2,2
1,97,79,25,30,1,2,1
1,60,66,31,30,1,2,1
2,84,21,90,20,2,1,2
1,90,7,86,10,1,1,1
2,86,73,91,40,2,2,2
2,51,43,34,20,2,1,2
1,10,77,49,30,1,2,1
1,53,19,97,10,1,1,1
2,99,46,59,40,2,2,2
2,71,40,68,20,2,1,2
2,80,95,85,40,2,2,2
1,83,90,28,10,1,1,1
2,28,84,18,40,2,2,2
2,9,97,48,20,2,1,2
2,87,100,28,40,2,2,2
2,69,89,13,20,2,1,2
1,45,78,27,30,1,2,1
1,50,99,45,10,1,1,1
2,71,78,26,20,2,1,2
1,62,44,70,30,1,2,1
2,11,26,14,40,2,2,2
2,63,91,93,20,2,1,2
2,56,60,23,40,2,2,2
1,59,46,97,30,1,2,1
1,34,82,76,30,1,2,1
2,100,36,17,20,2,1,2
2,47,97,100,20,2,1,2
2,17,52,94,40,2,2,2
2,91,91,68,20,2,1,2
2,46,69,60,40,2,2,2
1,52,47,56,10,1,1,1
1,54,10,32,10,1,1,1
1,74,70,42,30,1,2,1
1,25,39,83,10,1,1,1
2,90,46,42,40,2,2,2
1,25,56,94,30,1,2,1
1,37,6,31,10,1,1,1
1,46,33,57,10,1,1,1
1,38,38,30,10,1,1,1
1,5,34,100,30,1,2,1
1,17,31,76,30,1,2,1
1,32,20,38,30,1,2,1
1,57,76,79,30,1,2,1
1,14,7,11,10,1,1,1
1,48,71,13,30,1,2,1
1,41,10,22,30,1,2,1
1,7,59,72,30,1,2,1
2,12,19,90,20,2,1,2
1,38,15,5,10,1,1,1
2,89,31,88,40,2,2,2
2,58,63,97,40,2,2,2
1,98,97,89,10,1,1,1
2,50,40,12,20,2,1,2
2,64,7,56,20,2,1,2
1,29,38,77,30,1,2,1
2,90,37,91,40,2,2,2
1,94,80,71,10,1,1,1
2,22,89,6,20,2,1,2
2,81,49,78,20,2,1,2
2,9,88,47,20,2,1,2
1,75,92,23,30,1,2,1
1,52,57,44,30,1,2,1
1,90,67,40,30,1,2,1
1,35,85,70,30,1,2,1
1,13,43,35,10,1,1,1
1,43,34,8,30,1,2,1
2,38,80,65,40,2,2,2
2,5,20,38,40,2,2,2
2,98,33,34,40,2,2,2
1,63,43,22,10,1,1,1
2,99,45,55,40,2,2,2
2,46,79,71,20,2,1,2
2,50,24,14,40,2,2,2
2,96,78,56,20,2,1,2
2,72,6,39,20,2,1,2
2,50,77,19,20,2,1,2
1,9,89,95,10,1,1,1
2,95,82,29,20,2,1,2
1,98,33,19,30,1,2,1
2,41,6,20,40,2,2,2
1,27,46,58,10,1,1,1
1,39,5,60,30,1,2,1
1,76,67,16,30,1,2,1
1,89,46,52,30,1,2,1
1,41,87,59,10,1,1,1
2,5,28,22,40,2,2,2
2,21,95,65,40,2,2,2
2,92,41,28,20,2,1,2
1,94,97,69,30,1,2,1
2,37,31,33,40,2,2,2
2,64,76,50,20,2,1,2
1,16,83,5,10,1,1,1
2,92,19,6,20,2,1,2
2,94,47,96,40,2,2,2
2,42,43,96,20,2,1,2
2,27,81,93,20,2,1,2
1,59,10,56,10,1,1,1
1,93,91,59,10,1,1,1
1,92,99,48,30,1,2,1
1,26,50,15,30,1,2,1
1,52,91,27,30,1,2,1
2,23,17,17,40,2,2,2
1,53,20,51,30,1,2,1
1,63,34,14,10,1,1,1
2,86,6,5,40,2,2,2
1,51,33,80,10,1,1,1
2,32,9,9,20,2,1,2
1,41,36,6,30,1,2,1
1,38,19,14,30,1,2,1
2,30,6,36,40,2,2,2
1,35,24,50,10,1,1,1
1,33,30,71,30,1,2,1
2,35,74,6,40,2,2,2
2,90,6,19,40,2,2,2
2,86,67,75,40,2,2,2
2,81,23,56,40,2,2,2
1,39,77,14,10,1,1,1
1,72,5,90,10,1,1,1
2,46,91,42,20,2,1,2
1,20,42,61,30,1,2,1
1,39,16,16,30,1,2,1
2,51,76,83,20,2,1,2
2,98,49,20,40,2,2,2
1,31,20,80,10,1,1,1
2,36,9,70,20,2,1,2
1,11,81,46,30,1,2,1
1,11,19,81,10,1,1,1
2,14,23,9,20,2,1,2
2,25,64,67,40,2,2,2
2,93,76,82,20,2,1,2
1,8,22,10,10,1,1,1
2,20,28,36,40,2,2,2
2,32,56,19,20,2,1,2
2,76,48,30,20,2,1,2
2,9,32,53,40,2,2,2
2,8,20,31,20,2,1,2
1,59,88,97,30,1,2,1
1,7,11,44,30,1,2,1
2,71,82,26,40,2,2,2
1,20,12,83,10,1,1,1
1,91,25,92,10,1,1,1
2,100,36,93,20,2,1,2
2,29,52,56,20,2,1,2
1,88,65,29,10,1,1,1
2,31,51,96,40,2,2,2
1,12,49,40,10,1,1,1
1,11,31,8,30,1,2,1
2,93,96,88,20,2,1,2
1,75,28,49,30,1,2,1
1,6,65,15,30,1,2,1
1,77,86,78,10,1,1,1
2,65,6,70,40,2,2,2
2,86,64,76,20,2,1,2
2,42,60,36,40,2,2,2
1,22,17,33,30,1,2,1
1,71,69,79,10,1,1,1
1,59,65,39,10,1,1,1
2,89,22,52,40,2,2,2
1,30,25,66,30,1,2,1
1,15,77,12,30,1,2,1
2,32,38,59,20,2,1,2
1,47,57,13,30,1,2,1
1,80,12,76,10,1,1,1
1,22,60,28,10,1,1,1
1,9,22,83,10,1,1,1
2,6,54,7,40,2,2,2
1,62,79,61,30,1,2,1
2,72,85,98,40,2,2,2
1,21,29,14,30,1,2,1
2,77,20,41,20,2,1,2
1,55,88,73,10,1,1,1
1,5,14,19,30,1,2,1
1,41,48,30,10,1,1,1
2,7,74,9,20,2,1,2
2,53,28,71,40,2,2,2
1,38,21,48,30,1,2,1
1,8,77,78,10,1,1,1
1,62,31,31,10,1,1,1
1,52,21,98,10,1,1,1
1,77,70,90,30,1,2,1
2,32,56,67,40,2,2,2
2,56,16,72,20,2,1,2
1,29,100,32,30,1,2,1
1,67,100,25,30,1,2,1
2,96,32,44,20,2,1,2
2,76,77,52,40,2,2,2
1,39,100,90,10,1,1,1
1,5,98,96,10,1,1,1
1,64,62,96,30,1,2,1
2,61,60,85,40,2,2,2
2,73,60,90,40,2,2,2
2,74,80,56,40,2,2,2
2,57,67,51,40,2,2,2
1,47,7,77,10,1,1,1
2,89,92,56,40,2,2,2
2,8,89,86,20,2,1,2
2,58,52,25,20,2,1,2
1,37,98,30,30,1,2,1
1,74,95,19,30,1,2,1
2,24,78,21,20,2,1,2
1,22,71,80,30,1,2,1
2,24,30,18,40,2,2,2
2,65,86,98,40,2,2,2
2,51,39,51,40,2,2,2
1,28,63,85,10,1,1,1
1,80,74,100,30,1,2,1
2,84,37,61,40,2,2,2
2,30,44,36,20,2,1,2
2,91,69,34,40,2,2,2
1,38,19,14,30,1,2,1
2,52,38,96,40,2,2,2
1,56,53,86,10,1,1,1
1,18,67,18,10,1,1,1
1,94,32,53,30,1,2,1
2,52,97,25,20,2,1,2
1,27,94,14,30,1,2,1
2,77,68,11,40,2,2,2
1,84,82,15,30,1,2,1
1,80,57,61,10,1,1,1
2,5,22,72,20,2,1,2
1,67,69,10,10,1,1,1
1,91,13,10,30,1,2,1
2,95,31,9,40,2,2,2
2,78,52,11,20,2,1,2
2,61,100,75,20,2,1,2
2,57,98,72,20,2,1,2
1,34,82,97,10,1,1,1
2,78,84,40,20,2,1,2
2,11,36,80,40,2,2,2
1,26,97,58,10,1,1,1
2,49,93,34,20,2,1,2
2,47,22,51,20,2,1,2
2,83,73,5,20,2,1,2
1,79,35,97,10,1,1,1
1,48,29,62,30,1,2,1
1,57,66,15,30,1,2,1
1,55,42,18,30,1,2,1
2,65,80,12,40,2,2,2
2,10,10,51,40,2,2,2
2,59,47,83,40,2,2,2
1,82,24,92,10,1,1,1
1,24,6,81,30,1,2,1
2,36,30,77,20,2,1,2
1,26,27,43,30,1,2,1
1,29,23,29,30,1,2,1
1,26,26,8,10,1,1,1
1,83,43,17,10,1,1,1
2,39,97,53,40,2,2,2
2,30,83,31,20,2,1,2
2,63,59,98,40,2,2,2
2,91,29,90,40,2,2,2
2,81,20,52,40,2,2,2
1,6,67,32,10,1,1,1
2,78,81,98,40,2,2,2
1,9,46,17,30,1,2,1
1,59,71,19,30,1,2,1
2,92,69,26,20,2,1,2
2,68,8,24,40,2,2,2
2,12,46,35,40,2,2,2
1,92,76,24,30,1,2,1
2,71,51,52,20,2,1,2
2,64,94,69,40,2,2,2
1,79,71,14,30,1,2,1
1,51,94,14,10,1,1,1
1,24,56,88,10,1,1,1
1,34,11,92,10,1,1,1
2,60,46,46,40,2,2,2
1,68,31,28,10,1,1,1
2,58,19,66,40,2,2,2
1,21,27,30,30,1,2,1
1,96,62,56,10,1,1,1
2,58,59,51,40,2,2,2
2,75,48,78,40,2,2,2
2,33,11,35,40,2,2,2
1,34,59,74,10,1,1,1
1,59,12,100,30,1,2,1
1,13,22,71,30,1,2,1
2,56,80,80,40,2,2,2
2,30,56,93,40,2,2,2
2,43,64,76,40,2,2,2
2,77,71,89,20,2,1,2
2,88,69,6,20,2,1,2
2,38,95,46,20,2,1,2
1,16,62,61,30,1,2,1
1,99,24,19,30,1,2,1
2,79,36,81,40,2,2,2
1,75,29,38,10,1,1,1
1,28,54,78,10,1,1,1
1,43,72,68,30,1,2,1
1,82,50,45,30,1,2,1
2,62,67,66,20,2,1,2
2,42,87,43,20,2,1,2
1,22,86,52,30,1,2,1
2,23,40,37,20,2,1,2
1,32,98,77,30,1,2,1
2,86,46,28,20,2,1,2
2,70,29,53,20,2,1,2
2,42,99,75,20,2,1,2
1,88,54,9,10,1,1,1
2,90,37,70,20,2,1,2
1,84,63,78,10,1,1,1
2,81,23,44,20,2,1,2
1,92,90,36,30,1,2,1
1,37,65,90,30,1,2,1
2,8,82,75,20,2,1,2
1,8,87,78,10,1,1,1
1,18,20,7,10,1,1,1
1,90,76,81,10,1,1,1
1,60,63,61,30,1,2,1
1,88,32,75,30,1,2,1
1,42,23,72,10,1,1,1
2,44,71,16,20,2,1,2
1,74,82,56,10,1,1,1
1,51,37,21,10,1,1,1
1,11,23,9,10,1,1,1
2,53,70,75,20,2,1,2
2,80,66,52,40,2,2,2
1,81,57,56,30,1,2,1
2,43,56,41,40,2,2,2
2,47,22,84,20,2,1,2
1,82,39,8,30,1,2,1
1,33,6,13,10,1,1,1
1,41,93,80,10,1,1,1
2,61,31,46,40,2,2,2
2,72,22,69,40,2,2,2
2,14,27,9,40,2,2,2
1,24,79,39,30,1,2,1
2,87,20,51,40,2,2,2
1,80,98,51,30,1,2,1
2,82,89,65,40,2,2,2
1,29,100,24,10,1,1,1
1,91,33,37,30,1,2,1
2,91,11,19,20,2,1,2
2,17,14,58,20,2,1,2
1,58,31,35,30,1,2,1
2,30,95,10,40,2,2,2
1,8,23,54,10,1,1,1
2,20,54,67,20,2,1,2
1,19,67,10,30,1,2,1
2,93,77,95,20,2,1,2
2,61,51,28,20,2,1,2
2,32,29,58,20,2,1,2
2,31,67,48,20,2,1,2
2,7,97,23,20,2,1,2
1,29,12,87,30,1,2,1
1,63,48,16,30,1,2,1
1,100,52,10,30,1,2,1
1,17,35,64,30,1,2,1
2,76,44,68,20,2,1,2
1,91,41,10,10,1,1,1
2,97,39,70,20,2,1,2
1,8,75,64,10,1,1,1
2,74,65,10,20,2,1,2
2,40,15,80,40,2,2,2
2,60,48,38,20,2,1,2
1,53,92,80,10,1,1,1
2,69,94,57,40,2,2,2
2,98,15,70,40,2,2,2
1,71,64,38,30,1,2,1
2,49,15,10,40,2,2,2
2,100,90,38,40,2,2,2
2,74,94,39,20,2,1,2
1,72,19,65,10,1,1,1
1,42,59,65,10,1,1,1
1,85,43,54,30,1,2,1
2,44,20,41,20,2,1,2
1,68,15,91,30,1,2,1
2,51,17,41,40,2,2,2
2,62,29,64,20,2,1,2
1,78,40,90,10,1,1,1
1,39,54,88,30,1,2,1
2,79,31,11,20,2,1,2
1,95,100,76,10,1,1,1
1,9,68,61,10,1,1,1
1,75,39,44,10,1,1,1
1,97,9,31,30,1,2,1
2,59,40,71,20,2,1,2
2,59,82,70,40,2,2,2
2,43,14,86,40,2,2,2
2,65,58,29,20,2,1,2
1,32,26,39,30,1,2,1
1,18,26,85,10,1,1,1
1,12,92,29,10,1,1,1
1,33,83,82,30,1,2,1
2,80,69,50,20,2,1,2
2,85,23,91,20,2,1,2
1,20,53,90,30,1,2,1
2,81,46,56,20,2,1,2
2,27,37,71,40,2,2,2
2,80,7,65,40,2,2,2
2,92,75,45,40,2,2,2
1,44,92,60,30,1,2,1
2,61,36,24,20,2,1,2
1,7,88,19,10,1,1,1
1,17,24,59,30,1,2,1
2,89,46,17,20,2,1,2
2,35,77,47,20,2,1,2
1,17,40,23,10,1,1,1
2,81,28,96,40,2,2,2
1,43,54,64,10,1,1,1
1,22,71,51,30,1,2,1
1,73,41,19,30,1,2,1
1,48,98,23,30,1,2,1
2,92,95,31,40,2,2,2
1,60,92,80,10,1,1,1
2,16,13,45,20,2,1,2
1,53,33,90,30,1,2,1
1,51,28,22,10,1,1,1
1,91,37,88,10,1,1,1
2,53,60,78,40,2,2,2
2,54,68,20,40,2,2,2
1,67,72,54,30,1,2,1
2,65,23,97,40,2,2,2
2,97,82,82,40,2,2,2
1,75,16,59,10,1,1,1
2,12,68,82,40,2,2,2
1,62,37,90,30,1,2,1
1,54,7,68,10,1,1,1
2,30,11,27,40,2,2,2
2,8,38,17,20,2,1,2
1,70,34,59,30,1,2,1
2,50,56,89,40,2,2,2
1,73,18,50,10,1,1,1
1,78,76,32,30,1,2,1
1,19,9,43,10,1,1,1
2,33,78,93,40,2,2,2
2,75,91,67,40,2,2,2
1,40,33,11,10,1,1,1
1,40,34,78,10,1,1,1
1,19,47,72,10,1,1,1
1,19,23,33,30,1,2,1
2,29,10,16,40,2,2,2
1,75,95,86,10,1,1,1
1,12,30,93,30,1,2,1
2,66,29,10,20,2,1,2
2,88,38,17,40,2,2,2
2,87,33,29,40,2,2,2
2,77,67,42,20,2,1,2
2,81,69,69,20,2,1,2
2,42,14,81,40,2,2,2
1,67,41,33,30,1,2,1
1,82,93,53,30,1,2,1
1,15,66,25,10,1,1,1
1,54,17,54,10,1,1,1
1,20,62,7,30,1,2,1
1,31,19,32,30,1,2,1
1,58,52,38,10,1,1,1
1,27,96,6,10,1,1,1
1,55,77,73,30,1,2,1
1,67,79,61,10,1,1,1
2,32,97,34,40,2,2,2
2,72,19,43,20,2,1,2
2,17,82,94,40,2,2,2
2,66,61,85,20,2,1,2
2,35,24,76,40,2,2,2
1,56,27,98,30,1,2,1
1,86,75,65,30,1,2,1
1,22,76,97,30,1,2,1
1,58,48,69,30,1,2,1
2,29,56,91,20,2,1,2
1,71,69,16,30,1,2,1
1,51,5,98,30,1,2,1
1,75,40,78,10,1,1,1
1,34,15,89,10,1,1,1
2,98,24,61,20,2,1,2
2,12,26,34,40,2,2,2
2,42,75,58,20,2,1,2
1,56,26,71,10,1,1,1
2,41,99,92,40,2,2,2
2,57,85,89,20,2,1,2
2,54,63,89,40,2,2,2
1,23,82,16,30,1,2,1
2,71,10,31,20,2,1,2
1,79,69,67,30,1,2,1
1,94,41,32,10,1,1,1
2,92,53,5,20,2,1,2
2,86,85,45,40,2,2,2
2,67,21,69,20,2,1,2
1,81,54,9,10,1,1,1
2,34,89,45,40,2,2,2
2,69,53,13,40,2,2,2
2,33,6,81,20,2,1,2
1,82,8,26,30,1,2,1
1,78,54,65,30,1,2,1
2,35,68,58,20,2,1,2
1,58,78,92,10,1,1,1
1,60,99,34,10,1,1,1
2,8,96,82,40,2,2,2
2,11,75,9,20,2,1,2
1,22,40,84,30,1,2,1
1,59,57,87,10,1,1,1
2,99,95,84,20,2,1,2
1,63,55,49,30,1,2,1
1,47,26,17,10,1,1,1
1,77,25,19,30,1,2,1
1,7,41,18,10,1,1,1
2,98,66,52,20,2,1,2
1,9,79,74,10,1,1,1
1,27,9,33,30,1,2,1
1,26,90,29,30,1,2,1
2,93,48,38,40,2,2,2
2,18,91,55,40,2,2,2
2,75,82,53,20,2,1,2
1,32,90,78,10,1,1,1
1,88,93,57,10,1,1,1
1,70,13,91,10,1,1,1
1,46,89,67,10,1,1,1
2,27,39,62,20,2,1,2
2,21,12,79,20,2,1,2
1,40,55,52,10,1,1,1
1,35,31,80,10,1,1,1
2,71,72,16,20,2,1,2
2,64,11,44,40,2,2,2
1,65,41,96,10,1,1,1
2,71,98,91,40,2,2,2
2,5,12,69,40,2,2,2
1,27,35,69,30,1,2,1
1,42,94,56,30,1,2,1
1,79,75,91,10,1,1,1
1,25,68,89,30,1,2,1
1,100,51,59,10,1,1,1
2,50,33,73,20,2,1,2
2,21,96,38,20,2,1,2
2,24,93,77,40,2,2,2
1,66,7,78,10,1,1,1
2,6,61,88,40,2,2,2
1,63,14,76,10,1,1,1
1,98,55,37,30,1,2,1
1,57,96,38,10,1,1,1
2,52,65,6,40,2,2,2
2,39,10,10,20,2,1,2
1,62,37,58,10,1,1,1
1,87,83,30,30,1,2,1
2,52,59,59,40,2,2,2
2,68,10,85,40,2,2,2
2,31,77,84,40,2,2,2
2,21,53,67,40,2,2,2
2,64,98,97,40,2,2,2
2,24,39,31,40,2,2,2
1,65,42,84,30,1,2,1
1,51,45,91,10,1,1,1
2,86,39,39,20,2,1,2
2,56,84,9,20,2,1,2
2,66,26,31,20,2,1,2
1,26,65,7,30,1,2,1
1,11,38,98,30,1,2,1
1,59,59,68,10,1,1,1
2,98,37,66,20,2,1,2
1,45,82,19,30,1,2,1
2,27,38,13,40,2,2,2
2,81,69,69,20,2,1,2
1,42,12,43,10,1,1,1
2,31,76,61,40,2,2,2
1,81,57,95,10,1,1,1
1,75,17,75,30,1,2,1
2,63,78,32,20,2,1,2
1,39,96,86,10,1,1,1
1,12,93,59,30,1,2,1
1,41,35,20,30,1,2,1
2,43,67,22,20,2,1,2
2,74,28,50,20,2,1,2
2,5,29,60,40,2,2,2
2,67,20,35,40,2,2,2
2,66,41,71,20,2,1,2
2,12,8,69,40,2,2,2
1,52,29,86,10,1,1,1
2,59,15,39,20,2,1,2
2,100,18,29,40,2,2,2
2,96,65,75,40,2,2,2
