Embalaje,Ancho,Largo,Alto,Procedencia,Manipulacion,Temperatura,Protocolo
1,26,66,33,A,Normal,Ambiente,1
1,49,12,71,C,Normal,Refrigerado,1
2,6,96,94,D,Fragil,Refrigerado,2
2,93,30,8,D,Fragil,Refrigerado,2
2,78,47,59,D,Fragil,Refrigerado,2
2,28,19,30,D,Fragil,Refrigerado,2
1,7,31,85,C,Normal,Refrigerado,1
1,60,71,52,C,Normal,Refrigerado,1
2,67,49,35,B,Fragil,Ambiente,2
1,45,22,83,A,Normal,Ambiente,1
2,13,37,39,D,Fragil,Refrigerado,2
2,46,82,45,D,Fragil,Refrigerado,2
2,74,16,24,B,Fragil,Ambiente,2
1,23,86,96,A,Normal,Ambiente,1
1,74,65,86,C,Normal,Refrigerado,1
1,82,69,82,C,Normal,Refrigerado,1
1,18,69,86,C,Normal,Refrigerado,1
2,84,62,53,B,Fragil,Ambiente,2
1,89,27,19,A,Normal,Ambiente,1
1,21,21,88,C,Normal,Refrigerado,1
1,46,20,30,C,Normal,Refrigerado,1
2,15,96,49,B,Fragil,Ambiente,2
1,43,20,18,A,Normal,Ambiente,1
2,90,97,72,B,Fragil,Ambiente,2
2,95,63,74,D,Fragil,Refrigerado,2
1,92,37,38,C,Normal,Refrigerado,1
1,86,85,15,A,Normal,Ambiente,1
2,28,70,45,B,Fragil,Ambiente,2
1,42,10,36,A,Normal,Ambiente,1
2,20,38,29,B,Fragil,Ambiente,2
2,71,14,89,D,Fragil,Refrigerado,2
2,50,33,7,B,Fragil,Ambiente,2
1,32,10,34,C,Normal,Refrigerado,1
2,93,87,75,D,Fragil,Refrigerado,2
1,78,59,49,A,Normal,Ambiente,1
1,7,12,17,C,Normal,Refrigerado,1
1,44,37,75,A,Normal,Ambiente,1
1,97,50,65,A,Normal,Ambiente,1
2,54,7,74,D,Fragil,Refrigerado,2
2,98,40,75,B,Fragil,Ambiente,2
1,33,82,79,A,Normal,Ambiente,1
1,94,5,81,A,Normal,Ambiente,1
1,19,83,62,A,Normal,Ambiente,1
1,57,21,38,C,Normal,Refrigerado,1
1,35,68,68,A,Normal,Ambiente,1
2,17,27,7,B,Fragil,Ambiente,2
2,32,97,36,D,Fragil,Refrigerado,2
1,23,72,63,C,Normal,Refrigerado,1
1,9,18,34,C,Normal,Refrigerado,1
1,18,18,26,A,Normal,Ambiente,1
1,33,10,53,A,Normal,Ambiente,1
2,46,21,37,B,Fragil,Ambiente,2
1,35,76,11,C,Normal,Refrigerado,1
1,84,29,29,A,Normal,Ambiente,1
2,26,94,77,D,Fragil,Refrigerado,2
1,62,12,83,C,Normal,Refrigerado,1
2,38,23,78,D,Fragil,Refrigerado,2
1,51,39,95,C,Normal,Refrigerado,1
1,75,56,60,A,Normal,Ambiente,1
1,93,24,87,A,Normal,Ambiente,1
2,54,63,60,B,Fragil,Ambiente,2
1,59,31,62,A,Normal,Ambiente,1
2,23,89,41,B,Fragil,Ambiente,2
1,89,76,88,C,Normal,Refrigerado,1
1,69,50,11,C,Normal,Refrigerado,1
1,70,16,24,A,Normal,Ambiente,1
1,95,34,64,C,Normal,Refrigerado,1
1,61,57,33,C,Normal,Refrigerado,1
1,87,8,45,A,Normal,Ambiente,1
2,68,19,29,B,Fragil,Ambiente,2
1,81,98,28,A,Normal,Ambiente,1
1,9,25,11,A,Normal,Ambiente,1
2,18,75,69,D,Fragil,Refrigerado,2
1,12,95,66,A,Normal,Ambiente,1
1,98,89,28,A,Normal,Ambiente,1
1,56,96,81,C,Normal,Refrigerado,1
2,55,54,26,B,Fragil,Ambiente,2
2,33,49,99,D,Fragil,Refrigerado,2
1,53,96,25,A,Normal,Ambiente,1
1,56,47,33,C,Normal,Refrigerado,1
2,64,90,90,D,Fragil,Refrigerado,2
1,48,45,18,A,Normal,Ambiente,1
2,18,22,53,D,Fragil,Refrigerado,2
2,68,90,71,D,Fragil,Refrigerado,2
1,85,76,18,C,Normal,Refrigerado,1
1,66,27,64,C,Normal,Refrigerado,1
2,90,61,61,D,Fragil,Refrigerado,2
2,93,81,23,D,Fragil,Refrigerado,2
1,45,64,20,C,Normal,Refrigerado,1
1,99,37,17,C,Normal,Refrigerado,1
2,67,80,41,D,Fragil,Refrigerado,2
1,6,31,63,C,Normal,Refrigerado,1
2,56,48,32,D,Fragil,Refrigerado,2
1,82,72,97,C,Normal,Refrigerado,1
1,33,31,54,A,Normal,Ambiente,1
1,83,93,72,A,Normal,Ambiente,1
2,28,85,33,D,Fragil,Refrigerado,2
1,96,72,27,A,Normal,Ambiente,1
2,73,52,6,D,Fragil,Refrigerado,2
2,95,71,89,B,Fragil,Ambiente,2
1,18,65,83,A,Normal,Ambiente,1
1,7,99,13,C,Normal,Refrigerado,1
1,59,81,29,C,Normal,Refrigerado,1
2,30,53,49,D,Fragil,Refrigerado,2
1,83,45,6,C,Normal,Refrigerado,1
2,29,70,13,B,Fragil,Ambiente,2
2,42,78,93,B,Fragil,Ambiente,2
1,26,15,44,C,Normal,Refrigerado,1
2,49,60,85,D,Fragil,Refrigerado,2
1,24,35,8,A,Normal,Ambiente,1
2,48,13,23,D,Fragil,Refrigerado,2
1,92,52,55,C,Normal,Refrigerado,1
1,75,37,79,A,Normal,Ambiente,1
1,7,30,28,C,Normal,Refrigerado,1
1,12,63,44,A,Normal,Ambiente,1
1,69,26,72,C,Normal,Refrigerado,1
1,43,16,7,C,Normal,Refrigerado,1
1,45,80,38,A,Normal,Ambiente,1
1,13,64,62,C,Normal,Refrigerado,1
2,93,29,68,D,Fragil,Refrigerado,2
2,40,33,30,D,Fragil,Refrigerado,2
1,61,24,35,C,Normal,Refrigerado,1
2,94,78,37,B,Fragil,Ambiente,2
1,33,84,30,A,Normal,Ambiente,1
1,87,59,79,C,Normal,Refrigerado,1
1,17,48,30,A,Normal,Ambiente,1
1,88,9,63,C,Normal,Refrigerado,1
1,62,16,51,C,Normal,Refrigerado,1
1,63,35,21,C,Normal,Refrigerado,1
2,55,53,97,D,Fragil,Refrigerado,2
1,13,81,34,A,Normal,Ambiente,1
2,18,45,98,B,Fragil,Ambiente,2
2,44,38,34,B,Fragil,Ambiente,2
2,60,99,47,D,Fragil,Refrigerado,2
2,73,84,81,D,Fragil,Refrigerado,2
1,18,83,32,C,Normal,Refrigerado,1
2,93,51,59,D,Fragil,Refrigerado,2
1,32,51,63,C,Normal,Refrigerado,1
2,82,29,62,B,Fragil,Ambiente,2
2,41,39,39,B,Fragil,Ambiente,2
2,61,37,46,D,Fragil,Refrigerado,2
2,95,64,88,B,Fragil,Ambiente,2
2,77,15,29,B,Fragil,Ambiente,2
1,68,100,87,C,Normal,Refrigerado,1
1,21,79,88,C,Normal,Refrigerado,1
1,32,25,7,A,Normal,Ambiente,1
1,52,83,35,A,Normal,Ambiente,1
2,48,45,8,B,Fragil,Ambiente,2
1,64,36,56,A,Normal,Ambiente,1
2,20,72,78,D,Fragil,Refrigerado,2
1,65,97,12,C,Normal,Refrigerado,1
1,18,24,11,C,Normal,Refrigerado,1
1,82,43,78,A,Normal,Ambiente,1
1,54,39,12,A,Normal,Ambiente,1
1,33,95,46,A,Normal,Ambiente,1
2,98,88,34,D,Fragil,Refrigerado,2
1,43,12,30,C,Normal,Refrigerado,1
1,54,49,49,C,Normal,Refrigerado,1
2,99,26,7,B,Fragil,Ambiente,2
2,40,40,29,B,Fragil,Ambiente,2
1,78,70,57,A,Normal,Ambiente,1
2,55,92,9,B,Fragil,Ambiente,2
2,76,65,45,D,Fragil,Refrigerado,2
1,59,92,8,C,Normal,Refrigerado,1
2,54,9,72,B,Fragil,Ambiente,2
2,86,21,76,B,Fragil,Ambiente,2
1,71,58,65,A,Normal,Ambiente,1
1,40,56,9,A,Normal,Ambiente,1
2,84,54,16,D,Fragil,Refrigerado,2
2,12,28,71,B,Fragil,Ambiente,2
2,98,13,17,B,Fragil,Ambiente,2
1,22,77,33,A,Normal,Ambiente,1
2,67,18,87,B,Fragil,Ambiente,2
1,9,80,73,C,Normal,Refrigerado,1
1,71,21,67,C,Normal,Refrigerado,1
1,33,80,18,C,Normal,Refrigerado,1
1,49,65,37,C,Normal,Refrigerado,1
1,5,73,22,C,Normal,Refrigerado,1
2,8,40,87,B,Fragil,Ambiente,2
2,89,80,84,B,Fragil,Ambiente,2
2,26,66,50,B,Fragil,Ambiente,2
1,78,96,19,A,Normal,Ambiente,1
2,75,85,83,D,Fragil,Refrigerado,2
1,39,49,41,C,Normal,Refrigerado,1
2,53,43,77,D,Fragil,Refrigerado,2
1,96,25,97,C,Normal,Refrigerado,1
2,14,48,67,D,Fragil,Refrigerado,2
1,16,84,37,C,Normal,Refrigerado,1
1,54,52,15,C,Normal,Refrigerado,1
2,18,53,10,D,Fragil,Refrigerado,2
1,72,40,21,C,Normal,Refrigerado,1
2,93,63,11,B,Fragil,Ambiente,2
1,95,38,88,C,Normal,Refrigerado,1
1,13,49,58,A,Normal,Ambiente,1
1,5,26,77,A,Normal,Ambiente,1
1,42,34,13,A,Normal,Ambiente,1
1,79,44,95,A,Normal,Ambiente,1
1,53,89,75,A,Normal,Ambiente,1
2,15,45,33,B,Fragil,Ambiente,2
2,58,39,34,B,Fragil,Ambiente,2
1,36,50,68,C,Normal,Refrigerado,1
2,26,89,20,D,Fragil,Refrigerado,2
1,99,94,49,C,Normal,Refrigerado,1
1,27,53,87,A,Normal,Ambiente,1
2,30,27,43,B,Fragil,Ambiente,2
2,69,14,72,D,Fragil,Refrigerado,2
2,51,66,85,B,Fragil,Ambiente,2
2,15,12,89,B,Fragil,Ambiente,2
2,72,35,13,B,Fragil,Ambiente,2
1,58,53,36,C,Normal,Refrigerado,1
2,98,37,65,B,Fragil,Ambiente,2
2,73,49,45,D,Fragil,Refrigerado,2
1,85,72,90,C,Normal,Refrigerado,1
2,9,51,19,D,Fragil,Refrigerado,2
2,78,24,10,B,Fragil,Ambiente,2
2,48,13,32,B,Fragil,Ambiente,2
1,90,16,70,A,Normal,Ambiente,1
2,14,97,26,D,Fragil,Refrigerado,2
1,70,58,57,A,Normal,Ambiente,1
1,80,5,19,A,Normal,Ambiente,1
2,59,97,64,D,Fragil,Refrigerado,2
2,97,54,12,D,Fragil,Refrigerado,2
2,97,47,82,D,Fragil,Refrigerado,2
1,37,80,85,A,Normal,Ambiente,1
1,17,91,55,A,Normal,Ambiente,1
1,33,44,82,A,Normal,Ambiente,1
1,66,81,41,C,Normal,Refrigerado,1
2,84,70,8,D,Fragil,Refrigerado,2
1,69,28,48,A,Normal,Ambiente,1
2,88,85,63,B,Fragil,Ambiente,2
1,65,96,9,C,Normal,Refrigerado,1
1,57,94,71,C,Normal,Refrigerado,1
1,23,60,47,A,Normal,Ambiente,1
1,23,38,35,C,Normal,Refrigerado,1
1,82,84,26,A,Normal,Ambiente,1
1,41,54,19,A,Normal,Ambiente,1
1,61,75,59,C,Normal,Refrigerado,1
1,11,81,73,A,Normal,Ambiente,1
1,5,70,24,A,Normal,Ambiente,1
1,38,44,17,C,Normal,Refrigerado,1
2,80,90,36,B,Fragil,Ambiente,2
1,88,25,85,C,Normal,Refrigerado,1
2,51,19,58,B,Fragil,Ambiente,2
1,73,14,36,C,Normal,Refrigerado,1
1,73,56,53,C,Normal,Refrigerado,1
2,36,19,58,D,Fragil,Refrigerado,2
2,57,51,32,D,Fragil,Refrigerado,2
1,65,61,42,A,Normal,Ambiente,1
1,91,71,99,A,Normal,Ambiente,1
1,87,57,85,C,Normal,Refrigerado,1
2,73,19,33,D,Fragil,Refrigerado,2
1,99,68,29,C,Normal,Refrigerado,1
1,43,76,81,C,Normal,Refrigerado,1
2,65,40,54,D,Fragil,Refrigerado,2
2,7,69,29,D,Fragil,Refrigerado,2
2,17,19,19,D,Fragil,Refrigerado,2
1,99,78,32,C,Normal,Refrigerado,1
1,79,67,68,A,Normal,Ambiente,1
2,73,53,74,B,Fragil,Ambiente,2
1,76,36,50,A,Normal,Ambiente,1
2,94,77,90,D,Fragil,Refrigerado,2
1,54,28,41,A,Normal,Ambiente,1
1,86,12,25,A,Normal,Ambiente,1
1,37,75,57,A,Normal,Ambiente,1
1,7,36,33,C,Normal,Refrigerado,1
2,82,31,73,D,Fragil,Refrigerado,2
2,96,48,29,B,Fragil,Ambiente,2
2,57,71,19,D,Fragil,Refrigerado,2
1,13,19,8,C,Normal,Refrigerado,1
1,52,75,11,A,Normal,Ambiente,1
2,68,91,95,B,Fragil,Ambiente,2
1,43,76,76,A,Normal,Ambiente,1
1,16,80,88,A,Normal,Ambiente,1
2,27,50,91,B,Fragil,Ambiente,2
2,12,16,87,B,Fragil,Ambiente,2
2,53,5,65,D,Fragil,Refrigerado,2
1,78,58,22,A,Normal,Ambiente,1
2,73,28,16,D,Fragil,Refrigerado,2
2,35,70,21,B,Fragil,Ambiente,2
1,78,97,82,A,Normal,Ambiente,1
2,35,38,38,B,Fragil,Ambiente,2
2,28,33,34,B,Fragil,Ambiente,2
2,42,42,50,D,Fragil,Refrigerado,2
1,79,14,39,A,Normal,Ambiente,1
2,32,58,33,B,Fragil,Ambiente,2
1,52,14,59,C,Normal,Refrigerado,1
2,71,56,12,D,Fragil,Refrigerado,2
2,37,82,85,B,Fragil,Ambiente,2
2,99,56,8,D,Fragil,Refrigerado,2
2,66,58,62,D,Fragil,Refrigerado,2
2,42,38,45,B,Fragil,Ambiente,2
2,59,71,61,B,Fragil,Ambiente,2
1,5,35,11,C,Normal,Refrigerado,1
1,6,74,22,A,Normal,Ambiente,1
2,23,27,45,D,Fragil,Refrigerado,2
2,28,93,31,D,Fragil,Refrigerado,2
2,95,26,60,D,Fragil,Refrigerado,2
1,76,18,24,C,Normal,Refrigerado,1
1,53,33,24,C,Normal,Refrigerado,1
1,100,9,72,C,Normal,Refrigerado,1
2,15,14,84,B,Fragil,Ambiente,2
2,97,78,78,B,Fragil,Ambiente,2
1,98,23,80,A,Normal,Ambiente,1
2,42,58,48,D,Fragil,Refrigerado,2
2,74,90,7,D,Fragil,Refrigerado,2
1,39,95,84,A,Normal,Ambiente,1
2,60,83,11,B,Fragil,Ambiente,2
2,29,22,100,D,Fragil,Refrigerado,2
2,71,100,95,B,Fragil,Ambiente,2
2,14,5,24,B,Fragil,Ambiente,2
1,42,46,70,A,Normal,Ambiente,1
1,73,76,46,C,Normal,Refrigerado,1
1,18,100,64,A,Normal,Ambiente,1
1,54,78,45,A,Normal,Ambiente,1
1,80,25,71,C,Normal,Refrigerado,1
2,57,39,15,D,Fragil,Refrigerado,2
2,82,29,72,D,Fragil,Refrigerado,2
1,77,73,82,C,Normal,Refrigerado,1
1,75,66,98,A,Normal,Ambiente,1
1,58,25,96,C,Normal,Refrigerado,1
2,5,64,89,D,Fragil,Refrigerado,2
1,27,49,33,A,Normal,Ambiente,1
1,78,70,53,C,Normal,Refrigerado,1
1,65,10,33,C,Normal,Refrigerado,1
2,96,44,27,D,Fragil,Refrigerado,2
1,75,88,93,C,Normal,Refrigerado,1
2,37,11,27,D,Fragil,Refrigerado,2
1,26,43,41,C,Normal,Refrigerado,1
2,38,8,14,B,Fragil,Ambiente,2
1,74,19,79,A,Normal,Ambiente,1
2,94,87,61,D,Fragil,Refrigerado,2
2,46,94,72,D,Fragil,Refrigerado,2
2,82,87,80,D,Fragil,Refrigerado,2
2,6,17,11,B,Fragil,Ambiente,2
1,30,49,92,C,Normal,Refrigerado,1
1,64,92,70,A,Normal,Ambiente,1
2,71,87,88,B,Fragil,Ambiente,2
2,12,23,45,B,Fragil,Ambiente,2
2,18,12,90,D,Fragil,Refrigerado,2
1,21,83,89,C,Normal,Refrigerado,1
1,76,86,27,C,Normal,Refrigerado,1
2,99,60,67,D,Fragil,Refrigerado,2
2,74,74,15,B,Fragil,Ambiente,2
2,23,51,45,B,Fragil,Ambiente,2
2,100,39,43,D,Fragil,Refrigerado,2
2,48,20,6,D,Fragil,Refrigerado,2
1,76,26,87,A,Normal,Ambiente,1
2,75,10,73,B,Fragil,Ambiente,2
2,36,75,52,D,Fragil,Refrigerado,2
2,13,34,68,D,Fragil,Refrigerado,2
2,10,77,35,D,Fragil,Refrigerado,2
2,27,32,81,B,Fragil,Ambiente,2
1,24,6,5,C,Normal,Refrigerado,1
2,58,7,63,B,Fragil,Ambiente,2
1,49,94,76,C,Normal,Refrigerado,1
2,14,45,13,D,Fragil,Refrigerado,2
2,28,60,6,B,Fragil,Ambiente,2
2,31,72,74,B,Fragil,Ambiente,2
2,85,24,20,D,Fragil,Refrigerado,2
2,38,7,65,D,Fragil,Refrigerado,2
1,89,87,72,C,Normal,Refrigerado,1
2,100,63,92,D,Fragil,Refrigerado,2
1,33,45,20,A,Normal,Ambiente,1
1,66,52,69,A,Normal,Ambiente,1
2,43,14,42,D,Fragil,Refrigerado,2
2,38,90,95,D,Fragil,Refrigerado,2
1,7,5,9,C,Normal,Refrigerado,1
2,55,69,60,B,Fragil,Ambiente,2
1,64,22,87,A,Normal,Ambiente,1
2,53,6,75,B,Fragil,Ambiente,2
1,23,88,58,A,Normal,Ambiente,1
2,72,51,42,B,Fragil,Ambiente,2
2,94,35,70,D,Fragil,Refrigerado,2
2,86,96,89,D,Fragil,Refrigerado,2
1,13,77,59,A,Normal,Ambiente,1
2,5,62,8,D,Fragil,Refrigerado,2
2,78,74,97,B,Fragil,Ambiente,2
1,45,5,24,A,Normal,Ambiente,1
1,10,81,90,C,Normal,Refrigerado,1
2,97,26,8,D,Fragil,Refrigerado,2
1,18,40,61,A,Normal,Ambiente,1
2,28,37,70,B,Fragil,Ambiente,2
1,12,89,29,A,Normal,Ambiente,1
1,66,96,42,C,Normal,Refrigerado,1
1,7,80,19,A,Normal,Ambiente,1
1,59,23,65,C,Normal,Refrigerado,1
2,78,98,71,D,Fragil,Refrigerado,2
2,17,85,26,B,Fragil,Ambiente,2
2,26,95,6,D,Fragil,Refrigerado,2
2,33,93,39,B,Fragil,Ambiente,2
1,54,30,67,C,Normal,Refrigerado,1
1,38,12,59,A,Normal,Ambiente,1
1,69,59,48,A,Normal,Ambiente,1
2,51,46,97,D,Fragil,Refrigerado,2
1,55,57,22,C,Normal,Refrigerado,1
1,64,13,88,A,Normal,Ambiente,1
2,15,66,5,D,Fragil,Refrigerado,2
2,71,48,6,D,Fragil,Refrigerado,2
1,75,48,18,C,Normal,Refrigerado,1
2,76,35,34,D,Fragil,Refrigerado,2
1,92,43,98,A,Normal,Ambiente,1
2,87,48,94,B,Fragil,Ambiente,2
2,97,25,46,D,Fragil,Refrigerado,2
1,66,8,22,A,Normal,Ambiente,1
1,62,79,62,A,Normal,Ambiente,1
2,78,24,38,D,Fragil,Refrigerado,2
2,70,32,27,B,Fragil,Ambiente,2
1,74,25,32,C,Normal,Refrigerado,1
1,6,72,82,C,Normal,Refrigerado,1
2,60,31,28,D,Fragil,Refrigerado,2
1,75,22,60,A,Normal,Ambiente,1
1,17,11,46,C,Normal,Refrigerado,1
2,12,79,37,D,Fragil,Refrigerado,2
2,48,99,26,D,Fragil,Refrigerado,2
2,94,79,7,B,Fragil,Ambiente,2
1,23,68,10,C,Normal,Refrigerado,1
2,40,74,29,B,Fragil,Ambiente,2
1,21,70,32,C,Normal,Refrigerado,1
1,41,92,72,A,Normal,Ambiente,1
2,100,66,36,D,Fragil,Refrigerado,2
2,100,10,17,D,Fragil,Refrigerado,2
2,42,21,12,D,Fragil,Refrigerado,2
2,78,44,12,D,Fragil,Refrigerado,2
1,43,70,51,A,Normal,Ambiente,1
2,89,61,76,B,Fragil,Ambiente,2
1,80,91,17,A,Normal,Ambiente,1
2,36,59,21,B,Fragil,Ambiente,2
2,21,19,88,B,Fragil,Ambiente,2
1,27,94,83,C,Normal,Refrigerado,1
2,81,6,88,D,Fragil,Refrigerado,2
2,31,91,47,D,Fragil,Refrigerado,2
1,60,86,87,A,Normal,Ambiente,1
1,46,30,34,A,Normal,Ambiente,1
1,72,22,23,C,Normal,Refrigerado,1
2,64,16,62,B,Fragil,Ambiente,2
2,28,42,40,B,Fragil,Ambiente,2
2,49,78,70,D,Fragil,Refrigerado,2
1,89,31,64,C,Normal,Refrigerado,1
1,32,71,43,C,Normal,Refrigerado,1
2,72,75,49,B,Fragil,Ambiente,2
2,89,90,95,B,Fragil,Ambiente,2
1,70,9,100,C,Normal,Refrigerado,1
1,36,13,20,C,Normal,Refrigerado,1
2,69,27,24,D,Fragil,Refrigerado,2
2,96,94,5,D,Fragil,Refrigerado,2
2,22,81,68,D,Fragil,Refrigerado,2
2,37,8,98,D,Fragil,Refrigerado,2
1,92,47,61,A,Normal,Ambiente,1
1,81,76,68,A,Normal,Ambiente,1
1,25,70,30,A,Normal,Ambiente,1
1,12,45,87,C,Normal,Refrigerado,1
1,48,68,30,C,Normal,Refrigerado,1
2,56,60,29,B,Fragil,Ambiente,2
2,50,89,49,D,Fragil,Refrigerado,2
2,86,61,71,B,Fragil,Ambiente,2
2,100,91,7,D,Fragil,Refrigerado,2
1,32,97,95,A,Normal,Ambiente,1
2,6,18,31,B,Fragil,Ambiente,2
1,89,70,32,A,Normal,Ambiente,1
1,92,60,34,A,Normal,Ambiente,1
1,58,57,62,A,Normal,Ambiente,1
2,27,37,55,B,Fragil,Ambiente,2
1,38,90,92,C,Normal,Refrigerado,1
2,21,98,97,B,Fragil,Ambiente,2
1,83,93,16,A,Normal,Ambiente,1
2,97,52,23,B,Fragil,Ambiente,2
2,87,58,10,B,Fragil,Ambiente,2
1,38,34,47,C,Normal,Refrigerado,1
1,44,100,22,C,Normal,Refrigerado,1
2,22,13,81,D,Fragil,Refrigerado,2
1,39,28,70,A,Normal,Ambiente,1
2,9,26,52,B,Fragil,Ambiente,2
1,79,39,49,C,Normal,Refrigerado,1
1,47,76,85,C,Normal,Refrigerado,1
2,61,95,68,B,Fragil,Ambiente,2
2,27,90,92,D,Fragil,Refrigerado,2
2,80,56,54,D,Fragil,Refrigerado,2
2,65,42,14,B,Fragil,Ambiente,2
1,12,11,84,C,Normal,Refrigerado,1
2,98,63,82,D,Fragil,Refrigerado,2
2,14,97,44,B,Fragil,Ambiente,2
1,59,54,44,A,Normal,Ambiente,1
2,78,77,11,B,Fragil,Ambiente,2
1,28,61,55,C,Normal,Refrigerado,1
2,78,23,65,B,Fragil,Ambiente,2
2,93,87,74,B,Fragil,Ambiente,2
2,59,45,18,D,Fragil,Refrigerado,2
2,96,78,44,D,Fragil,Refrigerado,2
2,25,71,82,D,Fragil,Refrigerado,2
2,91,92,92,D,Fragil,Refrigerado,2
2,21,96,95,D,Fragil,Refrigerado,2
2,46,69,96,D,Fragil,Refrigerado,2
1,69,53,32,A,Normal,Ambiente,1
2,94,90,67,B,Fragil,Ambiente,2
1,76,8,77,A,Normal,Ambiente,1
1,67,45,25,A,Normal,Ambiente,1
1,55,29,29,A,Normal,Ambiente,1
1,43,14,11,A,Normal,Ambiente,1
2,35,58,70,D,Fragil,Refrigerado,2
1,27,56,72,A,Normal,Ambiente,1
1,100,38,73,A,Normal,Ambiente,1
2,28,74,30,D,Fragil,Refrigerado,2
1,58,30,86,A,Normal,Ambiente,1
2,36,19,48,D,Fragil,Refrigerado,2
2,88,50,70,D,Fragil,Refrigerado,2
2,40,6,73,B,Fragil,Ambiente,2
1,78,49,34,C,Normal,Refrigerado,1
1,87,82,81,C,Normal,Refrigerado,1
2,67,40,41,D,Fragil,Refrigerado,2
1,76,9,70,C,Normal,Refrigerado,1
1,83,12,35,C,Normal,Refrigerado,1
2,91,45,26,D,Fragil,Refrigerado,2
1,68,63,100,C,Normal,Refrigerado,1
1,21,64,32,C,Normal,Refrigerado,1
1,87,94,22,A,Normal,Ambiente,1
1,80,40,48,C,Normal,Refrigerado,1
1,54,25,68,C,Normal,Refrigerado,1
1,89,69,36,C,Normal,Refrigerado,1
1,37,99,83,A,Normal,Ambiente,1
1,29,21,69,C,Normal,Refrigerado,1
1,10,90,43,C,Normal,Refrigerado,1
1,79,99,7,A,Normal,Ambiente,1
2,77,42,26,D,Fragil,Refrigerado,2
1,12,40,17,A,Normal,Ambiente,1
1,71,6,80,A,Normal,Ambiente,1
1,38,81,48,A,Normal,Ambiente,1
2,33,64,76,B,Fragil,Ambiente,2
1,14,31,62,A,Normal,Ambiente,1
1,96,10,72,C,Normal,Refrigerado,1
2,45,73,75,B,Fragil,Ambiente,2
1,55,49,85,C,Normal,Refrigerado,1
1,85,79,86,C,Normal,Refrigerado,1
2,55,45,44,B,Fragil,Ambiente,2
1,45,78,41,A,Normal,Ambiente,1
2,18,78,18,D,Fragil,Refrigerado,2
1,96,82,73,A,Normal,Ambiente,1
1,6,10,59,C,Normal,Refrigerado,1
1,64,88,19,C,Normal,Refrigerado,1
1,70,22,6,A,Normal,Ambiente,1
2,47,51,97,D,Fragil,Refrigerado,2
1,60,49,72,A,Normal,Ambiente,1
2,37,62,66,D,Fragil,Refrigerado,2
1,42,99,19,A,Normal,Ambiente,1
2,56,79,76,D,Fragil,Refrigerado,2
2,66,92,14,D,Fragil,Refrigerado,2
1,12,56,86,C,Normal,Refrigerado,1
2,31,55,51,D,Fragil,Refrigerado,2
2,92,40,44,B,Fragil,Ambiente,2
2,44,40,61,B,Fragil,Ambiente,2
1,64,66,7,A,Normal,Ambiente,1
1,46,56,94,A,Normal,Ambiente,1
2,36,70,60,D,Fragil,Refrigerado,2
1,91,7,38,A,Normal,Ambiente,1
2,25,45,77,B,Fragil,Ambiente,2
2,39,34,15,B,Fragil,Ambiente,2
2,20,81,69,D,Fragil,Refrigerado,2
1,8,33,29,C,Normal,Refrigerado,1
1,54,27,24,C,Normal,Refrigerado,1
1,79,27,78,C,Normal,Refrigerado,1
1,28,51,91,C,Normal,Refrigerado,1
2,83,51,90,B,Fragil,Ambiente,2
2,52,18,79,D,Fragil,Refrigerado,2
1,14,100,92,C,Normal,Refrigerado,1
1,91,46,95,C,Normal,Refrigerado,1
1,81,50,83,A,Normal,Ambiente,1
2,34,16,62,D,Fragil,Refrigerado,2
2,77,16,35,D,Fragil,Refrigerado,2
1,36,78,69,A,Normal,Ambiente,1
2,20,64,46,B,Fragil,Ambiente,2
2,19,55,53,B,Fragil,Ambiente,2
1,68,30,84,A,Normal,Ambiente,1
1,86,91,59,A,Normal,Ambiente,1
1,50,12,40,A,Normal,Ambiente,1
2,45,92,50,B,Fragil,Ambiente,2
2,86,24,64,B,Fragil,Ambiente,2
2,81,43,96,B,Fragil,Ambiente,2
1,34,90,97,C,Normal,Refrigerado,1
1,38,9,50,C,Normal,Refrigerado,1
1,16,20,61,A,Normal,Ambiente,1
1,16,52,89,A,Normal,Ambiente,1
2,32,37,81,D,Fragil,Refrigerado,2
1,99,82,91,C,Normal,Refrigerado,1
1,23,68,34,A,Normal,Ambiente,1
2,19,43,20,D,Fragil,Refrigerado,2
2,83,22,69,B,Fragil,Ambiente,2
2,28,38,35,B,Fragil,Ambiente,2
1,63,48,70,A,Normal,Ambiente,1
1,27,15,42,C,Normal,Refrigerado,1
2,83,47,49,D,Fragil,Refrigerado,2
1,57,74,42,A,Normal,Ambiente,1
2,92,65,15,D,Fragil,Refrigerado,2
2,16,31,66,D,Fragil,Refrigerado,2
2,89,51,63,D,Fragil,Refrigerado,2
2,43,17,58,B,Fragil,Ambiente,2
1,36,5,14,A,Normal,Ambiente,1
1,39,25,15,C,Normal,Refrigerado,1
2,56,30,32,B,Fragil,Ambiente,2
1,80,9,77,C,Normal,Refrigerado,1
1,49,49,66,C,Normal,Refrigerado,1
1,72,99,68,C,Normal,Refrigerado,1
2,98,29,34,B,Fragil,Ambiente,2
2,70,87,47,D,Fragil,Refrigerado,2
1,63,65,42,C,Normal,Refrigerado,1
1,16,68,23,C,Normal,Refrigerado,1
1,8,78,88,A,Normal,Ambiente,1
2,60,59,96,B,Fragil,Ambiente,2
